Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Recency,Frequency,Monetary,Cluster
13.0,14.0,3,3,3,1,3,0,2.0,123.45,0,2.0,13.0,123.45,2
20.0,11.0,5,5,4,1,4,0,9.0,312.89,0,9.0,20.0,312.89,3
1.0,11.0,4,4,3,2,3,0,1.0,148.18,0,1.0,1.0,148.18,2
6.0,13.0,3,2,5,1,1,0,3.0,143.73,0,3.0,6.0,143.73,2
30.0,7.0,3,5,5,1,4,1,5.0,297.01,0,5.0,30.0,297.01,3
8.0,35.0,5,2,3,1,3,0,8.0,192.12,0,8.0,8.0,192.12,1
6.0,13.0,3,2,5,0,1,0,3.0,143.73,0,3.0,6.0,143.73,2
11.0,16.0,6,1,3,1,9,0,11.0,254.36,1,11.0,11.0,254.36,3
8.0,29.0,3,4,5,1,4,1,2.0,140.14,0,2.0,8.0,140.14,2
2.0,8.0,4,4,5,1,3,0,3.0,160.91,0,3.0,2.0,160.91,2
8.0,13.0,4,2,3,2,3,0,11.0,173.09,0,11.0,8.0,173.09,1
12.0,12.0,1,0,3,1,3,0,6.0,182.37,0,6.0,12.0,182.37,1
7.0,21.0,3,0,1,1,2,0,5.0,179.78,1,5.0,7.0,179.78,2
12.0,13.0,5,2,3,1,4,0,8.0,178.21,0,8.0,12.0,178.21,1
22.0,24.0,3,2,1,1,2,1,7.0,168.04,0,7.0,22.0,168.04,0
23.0,14.0,3,3,2,0,5,0,0.0,123.8,0,0.0,23.0,123.8,0
0.0,15.0,1,4,3,1,2,0,4.0,144.01,0,4.0,0.0,144.01,2
1.0,23.0,6,4,5,2,3,1,8.0,164.19,1,8.0,1.0,164.19,1
14.0,13.0,3,2,3,2,7,0,1.0,150.03,0,1.0,14.0,150.03,0
28.0,6.0,1,1,2,1,3,0,0.0,247.32,0,0.0,28.0,247.32,0
2.0,22.0,4,4,3,1,3,0,3.0,147.07,0,3.0,2.0,147.07,2
7.0,15.0,5,4,2,2,2,0,3.0,148.42,0,3.0,7.0,148.42,2
0.0,14.0,3,3,3,1,2,0,3.0,125.17,0,3.0,0.0,125.17,2
0.0,10.0,4,2,1,2,2,1,4.0,158.28,1,4.0,0.0,158.28,2
1.0,7.0,4,4,2,2,3,1,9.0,151.86,1,9.0,1.0,151.86,1
1.0,33.0,5,4,3,1,3,1,4.0,153.14,0,4.0,1.0,153.14,2
1.0,22.0,5,4,5,1,2,0,4.0,172.74,0,4.0,1.0,172.74,2
18.0,14.0,3,2,4,1,9,0,15.0,123.48,0,15.0,18.0,123.48,1
7.0,14.0,4,0,3,0,2,0,8.0,241.91000000000005,0,8.0,7.0,241.91000000000005,1
29.0,15.0,5,1,4,1,3,1,1.0,260.77,0,1.0,29.0,260.77,3
12.0,17.0,4,2,2,2,3,1,4.0,181.66,0,4.0,12.0,181.66,0
11.0,35.0,3,2,2,0,4,0,7.0,162.61,0,7.0,11.0,162.61,1
16.0,31.0,4,0,5,1,3,1,9.0,199.06,0,9.0,16.0,199.06,1
6.0,22.0,4,2,1,1,7,0,3.0,191.67,0,3.0,6.0,191.67,2
1.0,7.0,5,4,4,2,3,1,3.0,145.7,0,3.0,1.0,145.7,2
1.0,24.0,4,4,3,1,2,1,1.0,152.41,1,1.0,1.0,152.41,2
28.0,8.0,4,5,5,1,9,0,0.0,290.38,0,0.0,28.0,290.38,3
9.0,7.0,5,0,5,1,3,1,7.0,202.52,0,7.0,9.0,202.52,1
2.0,14.0,4,3,1,1,7,0,3.0,125.32,0,3.0,2.0,125.32,2
0.0,6.0,4,4,3,2,1,1,2.0,137.3,1,2.0,0.0,137.3,2
9.0,9.0,3,3,4,2,5,0,2.0,120.88,0,2.0,9.0,120.88,2
18.0,7.0,4,2,5,1,7,1,4.0,179.54,0,4.0,18.0,179.54,0
14.0,35.0,6,0,5,1,5,0,2.0,234.32,0,2.0,14.0,234.32,0
0.0,15.0,3,3,5,2,2,0,2.0,127.28,0,2.0,0.0,127.28,2
18.0,31.0,4,2,1,1,1,0,8.0,159.06,0,8.0,18.0,159.06,1
2.0,25.0,3,2,1,1,5,0,2.0,142.62,0,2.0,2.0,142.62,2
1.0,23.0,6,4,5,2,3,1,8.0,164.19,1,8.0,1.0,164.19,1
29.0,7.0,4,0,1,1,5,0,3.0,227.39,0,3.0,29.0,227.39,0
8.0,8.0,3,2,1,1,3,0,7.0,157.62,0,7.0,8.0,157.62,1
27.0,7.0,5,1,3,1,6,1,3.0,254.65,0,3.0,27.0,254.65,3
24.0,7.0,4,1,2,1,11,0,4.0,298.99,0,4.0,24.0,298.99,3
6.0,31.0,4,2,1,1,3,0,8.0,178.09,0,8.0,6.0,178.09,1
1.0,16.0,4,4,5,2,3,0,3.0,152.28,0,3.0,1.0,152.28,2
27.0,13.0,4,2,2,2,4,0,3.0,149.5,0,3.0,27.0,149.5,0
1.0,33.0,4,4,1,1,3,0,3.0,154.04,0,3.0,1.0,154.04,2
0.0,14.0,3,3,4,2,2,1,0.0,124.72,1,0.0,0.0,124.72,2
9.0,6.0,3,3,3,1,8,0,2.0,122.32,0,2.0,9.0,122.32,2
5.0,7.0,6,2,3,1,2,0,5.0,168.45,0,5.0,5.0,168.45,2
1.0,25.0,2,4,5,1,2,0,1.0,154.56,1,1.0,1.0,154.56,2
15.0,29.0,4,2,1,1,5,1,4.0,179.67,0,4.0,15.0,179.67,0
1.0,7.0,6,4,3,2,3,0,1.0,138.59,1,1.0,1.0,138.59,2
8.0,27.0,2,4,3,0,2,0,1.0,150.85,0,1.0,8.0,150.85,2
7.0,27.0,2,2,2,2,2,0,7.0,153.37,0,7.0,7.0,153.37,1
7.0,10.0,3,0,1,1,3,1,0.0,197.13,0,0.0,7.0,197.13,2
14.0,7.0,4,2,3,1,9,0,2.0,192.28,1,2.0,14.0,192.28,0
1.0,26.0,5,4,4,1,3,1,1.0,149.13,1,1.0,1.0,149.13,2
10.0,22.0,4,2,3,1,5,0,0.0,163.34,0,0.0,10.0,163.34,2
15.0,8.0,1,2,5,0,8,0,3.0,162.72,0,3.0,15.0,162.72,0
11.0,32.0,4,2,3,1,5,1,8.0,169.49,0,8.0,11.0,169.49,1
9.0,6.0,3,2,4,1,1,0,5.0,152.28,0,5.0,9.0,152.28,2
9.0,31.0,4,3,4,2,5,1,2.0,123.13,1,2.0,9.0,123.13,2
9.0,8.0,3,3,4,1,2,0,2.0,122.26,0,2.0,9.0,122.26,2
23.0,15.0,5,1,4,0,8,0,4.0,256.2,0,4.0,23.0,256.2,3
0.0,8.0,4,2,4,2,8,1,2.0,199.07,1,2.0,0.0,199.07,2
1.0,13.0,4,4,5,1,6,1,3.0,145.73,1,3.0,1.0,145.73,2
7.0,14.0,3,2,3,2,4,0,3.0,161.42,0,3.0,7.0,161.42,2
12.0,9.0,5,2,1,1,5,0,6.0,177.49,0,6.0,12.0,177.49,1
1.0,11.0,4,2,3,0,3,1,4.0,166.62,0,4.0,1.0,166.62,2
7.0,6.0,4,0,5,0,10,0,6.0,204.82,1,6.0,7.0,204.82,1
0.0,34.0,3,2,4,0,2,0,4.0,162.72,0,4.0,0.0,162.72,2
2.0,33.0,3,2,3,0,5,0,1.0,143.35,0,1.0,2.0,143.35,2
7.0,15.0,3,2,3,0,2,0,3.0,157.14,0,3.0,7.0,157.14,2
7.0,8.0,4,4,5,2,2,0,3.0,143.81,0,3.0,7.0,143.81,2
18.0,31.0,4,2,1,1,1,0,8.0,159.06,0,8.0,18.0,159.06,1
9.0,34.0,4,2,3,1,4,0,8.0,193.83,0,8.0,9.0,193.83,1
20.0,7.0,3,0,4,1,1,0,3.0,219.57,0,3.0,20.0,219.57,0
9.0,9.0,4,3,2,2,1,0,1.0,120.45,0,1.0,9.0,120.45,2
8.0,17.0,4,4,3,2,3,1,3.0,154.36,1,3.0,8.0,154.36,2
12.0,30.0,4,1,1,1,1,0,3.0,220.31,0,3.0,12.0,220.31,0
5.0,19.0,4,2,1,1,2,1,6.0,183.55,0,6.0,5.0,183.55,1
14.0,9.0,4,2,4,1,9,0,4.0,182.15,0,4.0,14.0,182.15,0
9.0,16.0,5,0,3,1,3,1,16.0,231.85,0,16.0,9.0,231.85,1
9.0,10.0,5,4,3,0,3,0,1.0,137.81,0,1.0,9.0,137.81,2
19.0,8.0,5,1,4,1,4,1,7.0,268.72,0,7.0,19.0,268.72,3
28.0,8.0,5,5,3,0,5,0,11.0,291.87,0,11.0,28.0,291.87,3
4.0,8.0,4,4,4,1,2,1,8.0,160.79,0,8.0,4.0,160.79,1
1.0,12.0,4,4,1,2,3,0,3.0,156.17,0,3.0,1.0,156.17,2
28.0,24.0,4,0,3,0,10,0,9.0,232.39,0,9.0,28.0,232.39,3
10.0,16.0,3,2,4,2,3,1,1.0,141.97,0,1.0,10.0,141.97,2
14.0,9.0,5,4,3,2,4,0,3.0,153.09,0,3.0,14.0,153.09,0
14.0,18.0,4,2,3,1,3,0,5.0,188.23,0,5.0,14.0,188.23,0
7.0,16.0,4,2,3,1,2,0,7.0,150.63,0,7.0,7.0,150.63,1
0.0,9.0,3,2,3,2,10,0,0.0,145.77,1,0.0,0.0,145.77,2
15.0,18.0,3,2,1,1,4,1,0.0,150.87,0,0.0,15.0,150.87,0
20.0,29.0,3,0,2,0,2,0,6.0,203.12,1,6.0,20.0,203.12,0
11.0,16.0,5,0,3,1,4,0,11.0,232.06,0,11.0,11.0,232.06,1
0.0,14.0,3,3,2,2,2,0,2.0,126.1,0,2.0,0.0,126.1,2
14.0,9.0,4,5,3,0,2,0,13.0,305.41,0,13.0,14.0,305.41,3
19.0,20.0,2,1,3,2,8,1,9.0,261.95,1,9.0,19.0,261.95,3
0.0,10.0,3,4,2,0,2,1,6.0,136.91,1,6.0,0.0,136.91,2
0.0,14.0,1,3,2,0,9,0,0.0,125.34,0,0.0,0.0,125.34,2
1.0,7.0,5,2,1,1,8,0,3.0,172.75,0,3.0,1.0,172.75,2
1.0,8.0,4,4,1,2,3,0,1.0,141.11,0,1.0,1.0,141.11,2
11.0,29.0,4,0,3,2,1,0,8.0,195.26,0,8.0,11.0,195.26,1
8.0,8.0,4,4,4,1,3,1,4.0,148.42,1,4.0,8.0,148.42,2
1.0,22.0,4,2,3,1,9,0,1.0,173.34,1,1.0,1.0,173.34,2
25.0,34.0,1,1,3,0,3,1,2.0,232.47000000000003,0,2.0,25.0,232.47000000000003,0
1.0,17.0,5,2,2,0,3,1,5.0,182.69,0,5.0,1.0,182.69,2
8.0,31.0,3,0,3,1,2,1,1.0,203.88,0,1.0,8.0,203.88,2
20.0,7.0,4,5,1,1,11,0,3.0,321.27,0,3.0,20.0,321.27,3
6.0,19.0,4,1,5,2,2,1,15.0,262.58,1,15.0,6.0,262.58,1
1.0,33.0,4,2,1,2,3,0,5.0,186.8,0,5.0,1.0,186.8,2
1.0,9.0,4,4,3,2,3,0,3.0,152.83,0,3.0,1.0,152.83,2
7.0,6.0,4,3,4,0,6,0,2.0,132.94,0,2.0,7.0,132.94,2
1.0,10.0,4,4,5,2,7,1,5.0,151.57,1,5.0,1.0,151.57,2
3.0,18.0,3,2,3,2,1,0,4.0,165.77,0,4.0,3.0,165.77,2
9.0,34.0,5,4,5,2,3,0,2.0,150.59,0,2.0,9.0,150.59,2
3.0,30.0,1,1,4,2,5,1,0.0,231.94,1,0.0,3.0,231.94,2
16.0,13.0,4,0,5,1,11,0,8.0,258.48,0,8.0,16.0,258.48,3
1.0,11.0,4,4,4,2,3,0,3.0,157.95,0,3.0,1.0,157.95,2
3.0,7.0,3,4,4,1,2,0,7.0,137.48,0,7.0,3.0,137.48,1
10.0,22.0,6,2,1,1,3,0,12.0,179.06,0,12.0,10.0,179.06,1
14.0,9.0,4,5,3,1,2,0,10.0,319.36,0,10.0,14.0,319.36,3
22.0,14.0,4,1,4,0,7,0,3.0,231.2,0,3.0,22.0,231.2,0
13.0,18.0,3,2,5,1,3,0,7.0,144.48,0,7.0,13.0,144.48,1
8.0,15.0,4,2,5,1,5,0,1.0,176.21,0,1.0,8.0,176.21,2
11.0,16.0,5,2,4,1,3,0,4.0,166.89,0,4.0,11.0,166.89,2
9.0,14.0,3,3,3,2,2,0,0.0,119.04,1,0.0,9.0,119.04,2
16.0,12.0,4,0,4,2,11,1,3.0,209.46,1,3.0,16.0,209.46,0
8.0,8.0,4,4,1,2,1,1,4.0,149.3,0,4.0,8.0,149.3,2
8.0,6.0,4,2,2,0,1,0,0.0,153.63,0,0.0,8.0,153.63,2
30.0,35.0,4,1,1,1,4,0,0.0,241.18,0,0.0,30.0,241.18,0
1.0,10.0,4,4,1,1,3,0,1.0,145.61,0,1.0,1.0,145.61,2
15.0,16.0,4,5,3,1,4,0,12.0,319.19,0,12.0,15.0,319.19,3
8.0,22.0,4,1,5,1,9,0,10.0,295.07,0,10.0,8.0,295.07,3
3.0,14.0,1,0,5,0,1,1,3.0,214.16000000000005,0,3.0,3.0,214.16000000000005,2
24.0,8.0,5,2,4,1,6,0,2.0,154.82,0,2.0,24.0,154.82,0
8.0,12.0,3,3,3,1,1,1,2.0,135.06,0,2.0,8.0,135.06,2
9.0,9.0,3,3,1,1,2,0,0.0,120.61,0,0.0,9.0,120.61,2
9.0,9.0,4,3,2,0,4,0,0.0,121.77,0,0.0,9.0,121.77,2
7.0,28.0,4,2,1,1,2,1,11.0,157.47,0,11.0,7.0,157.47,1
13.0,8.0,3,2,4,0,6,0,0.0,143.27,0,0.0,13.0,143.27,2
14.0,8.0,4,2,3,2,3,1,7.0,168.11,0,7.0,14.0,168.11,1
19.0,13.0,5,0,2,2,8,0,3.0,213.65,0,3.0,19.0,213.65,0
1.0,16.0,4,4,4,2,3,0,4.0,147.79,0,4.0,1.0,147.79,2
4.0,9.0,5,2,2,2,7,1,1.0,193.77,0,1.0,4.0,193.77,2
10.0,19.0,5,0,2,2,2,0,3.0,213.58,0,3.0,10.0,213.58,0
1.0,7.0,4,0,5,1,3,0,8.0,199.12,0,8.0,1.0,199.12,1
9.0,23.0,4,0,4,0,2,0,10.0,205.2,0,10.0,9.0,205.2,1
12.0,7.0,4,0,3,2,6,1,1.0,203.61,0,1.0,12.0,203.61,0
20.0,9.0,6,1,4,1,5,1,8.0,293.72,0,8.0,20.0,293.72,3
1.0,23.0,6,4,5,1,3,1,1.0,148.07,1,1.0,1.0,148.07,2
1.0,23.0,4,0,5,2,4,1,3.0,210.64,1,3.0,1.0,210.64,2
1.0,15.0,4,2,1,1,2,0,2.0,168.42,0,2.0,1.0,168.42,2
24.0,12.0,3,5,3,2,8,0,15.0,295.37,0,15.0,24.0,295.37,3
17.0,6.0,4,2,3,2,5,0,2.0,159.85,0,2.0,17.0,159.85,0
20.0,17.0,5,0,2,0,4,1,3.0,215.71,0,3.0,20.0,215.71,0
2.0,33.0,5,2,5,0,3,0,5.0,172.24,0,5.0,2.0,172.24,2
9.0,12.0,1,4,5,0,2,1,0.0,116.01,1,0.0,9.0,116.01,2
12.0,14.0,2,4,3,1,3,0,4.0,151.1,0,4.0,12.0,151.1,2
9.0,6.0,3,3,3,2,1,0,5.0,120.58,1,5.0,9.0,120.58,2
0.0,6.0,4,2,1,1,7,0,2.0,147.75,0,2.0,0.0,147.75,2
6.0,11.0,5,2,3,0,3,0,9.0,186.62,0,9.0,6.0,186.62,1
1.0,7.0,4,2,3,1,3,0,8.0,177.96,0,8.0,1.0,177.96,1
6.0,8.0,3,4,3,0,2,0,4.0,136.0,0,4.0,6.0,136.0,2
19.0,6.0,4,0,5,1,3,1,5.0,206.73,0,5.0,19.0,206.73,0
5.0,19.0,3,2,2,1,3,0,3.0,144.03,0,3.0,5.0,144.03,2
4.0,16.0,3,0,3,1,5,0,3.0,210.31,0,3.0,4.0,210.31,2
1.0,23.0,4,0,5,2,4,1,3.0,210.64,1,3.0,1.0,210.64,2
5.0,15.0,3,2,2,0,2,1,5.0,163.22,0,5.0,5.0,163.22,2
1.0,31.0,6,4,1,2,3,1,1.0,136.18,1,1.0,1.0,136.18,2
0.0,21.0,4,4,5,1,1,0,3.0,147.74,0,3.0,0.0,147.74,2
20.0,9.0,4,2,1,1,4,0,5.0,198.79,0,5.0,20.0,198.79,0
11.0,6.0,2,2,2,2,1,0,8.0,176.25,0,8.0,11.0,176.25,1
16.0,9.0,5,4,4,1,6,0,1.0,173.41,0,1.0,16.0,173.41,0
2.0,9.0,3,4,5,2,2,1,5.0,147.23,0,5.0,2.0,147.23,2
18.0,12.0,4,0,2,2,7,0,8.0,188.65,0,8.0,18.0,188.65,1
3.0,17.0,4,4,4,1,2,0,2.0,157.91,0,2.0,3.0,157.91,2
1.0,10.0,4,4,5,2,3,1,8.0,158.48,1,8.0,1.0,158.48,1
0.0,27.0,1,3,1,2,2,0,2.0,126.78,0,2.0,0.0,126.78,2
8.0,32.0,3,2,5,1,3,0,0.0,142.86,1,0.0,8.0,142.86,2
9.0,6.0,3,3,4,2,2,1,2.0,123.02,1,2.0,9.0,123.02,2
11.0,17.0,4,4,5,1,8,0,4.0,159.52,0,4.0,11.0,159.52,2
18.0,10.0,4,5,2,0,6,1,2.0,320.13,0,2.0,18.0,320.13,3
19.0,13.0,5,0,1,2,8,0,3.0,213.65,0,3.0,19.0,213.65,0
25.0,12.0,3,2,5,1,4,1,9.0,155.77,0,9.0,25.0,155.77,0
0.0,15.0,3,4,1,2,2,0,0.0,110.81,1,0.0,0.0,110.81,2
29.0,7.0,3,2,3,1,2,0,9.0,163.06,0,9.0,29.0,163.06,0
11.0,10.0,3,3,3,1,8,0,0.0,133.06,0,0.0,11.0,133.06,2
1.0,14.0,5,0,2,1,11,0,2.0,240.57,0,2.0,1.0,240.57,2
12.0,15.0,3,2,4,2,21,0,3.0,167.82,0,3.0,12.0,167.82,0
4.0,6.0,3,2,2,2,9,1,5.0,159.93,1,5.0,4.0,159.93,2
25.0,8.0,4,5,3,2,2,1,12.0,290.68,0,12.0,25.0,290.68,3
0.0,14.0,3,3,1,2,2,0,2.0,126.1,0,2.0,0.0,126.1,2
8.0,27.0,3,2,1,1,2,1,7.0,140.14,0,7.0,8.0,140.14,1
6.0,10.0,4,0,2,2,5,0,8.0,236.59,0,8.0,6.0,236.59,1
22.0,9.0,2,4,4,2,7,0,1.0,150.59,0,1.0,22.0,150.59,0
17.0,14.0,3,3,5,1,2,1,1.0,125.59,0,1.0,17.0,125.59,0
11.0,14.0,4,3,4,1,5,0,5.0,124.68,0,5.0,11.0,124.68,2
4.0,23.0,4,4,1,1,3,0,9.0,153.62,0,9.0,4.0,153.62,1
8.0,7.0,5,4,4,0,7,0,3.0,157.94,0,3.0,8.0,157.94,2
13.0,8.0,3,2,1,2,2,0,8.0,146.61,0,8.0,13.0,146.61,1
11.0,17.0,4,4,4,1,3,0,8.0,164.36,0,8.0,11.0,164.36,1
4.0,14.0,3,0,1,1,2,0,9.0,207.93,0,9.0,4.0,207.93,1
13.0,9.0,2,0,3,2,2,0,8.0,203.8,0,8.0,13.0,203.8,1
19.0,10.0,4,5,4,1,3,0,8.0,287.89,0,8.0,19.0,287.89,3
10.0,20.0,3,3,5,1,2,0,17.0,130.34,0,17.0,10.0,130.34,1
12.0,16.0,3,0,3,2,8,0,2.0,234.64,0,2.0,12.0,234.64,0
5.0,27.0,4,4,4,2,3,1,3.0,156.4,1,3.0,5.0,156.4,2
16.0,31.0,4,0,1,1,6,0,0.0,207.98,0,0.0,16.0,207.98,0
6.0,9.0,4,2,4,1,2,0,7.0,179.7,0,7.0,6.0,179.7,1
9.0,16.0,4,2,3,1,2,1,7.0,156.73,0,7.0,9.0,156.73,1
12.0,13.0,4,5,1,1,2,0,3.0,292.72,0,3.0,12.0,292.72,3
4.0,36.0,4,2,5,1,10,0,4.0,166.15,0,4.0,4.0,166.15,2
11.0,14.0,4,2,5,1,7,1,5.0,167.84,0,5.0,11.0,167.84,1
8.0,15.0,4,2,5,0,7,0,3.0,190.0,0,3.0,8.0,190.0,2
5.0,14.0,1,2,3,1,6,0,3.0,151.75,0,3.0,5.0,151.75,2
1.0,17.0,5,4,3,2,3,0,1.0,137.0,0,1.0,1.0,137.0,2
14.0,16.0,5,2,4,2,2,0,9.0,161.51,0,9.0,14.0,161.51,1
19.0,8.0,3,1,5,0,9,0,9.0,270.48,0,9.0,19.0,270.48,3
11.0,17.0,2,0,1,1,3,1,9.0,262.44,0,9.0,11.0,262.44,3
25.0,33.0,4,1,3,1,4,0,18.0,288.07,0,18.0,25.0,288.07,3
14.0,18.0,4,2,3,1,3,0,5.0,188.23,0,5.0,14.0,188.23,0
24.0,11.0,3,1,4,1,2,1,10.0,240.26,0,10.0,24.0,240.26,3
13.0,8.0,3,5,3,0,1,0,12.0,280.41,0,12.0,13.0,280.41,3
2.0,16.0,3,3,4,1,1,0,1.0,132.91,0,1.0,2.0,132.91,2
2.0,33.0,5,2,5,1,3,0,5.0,172.24,0,5.0,2.0,172.24,2
31.0,9.0,5,1,1,2,5,1,4.0,262.26,0,4.0,31.0,262.26,3
8.0,7.0,4,4,4,1,3,1,4.0,148.42,1,4.0,8.0,148.42,2
19.0,33.0,5,2,5,1,3,0,6.0,168.85,0,6.0,19.0,168.85,0
13.0,22.0,4,1,5,2,2,0,11.0,258.41,0,11.0,13.0,258.41,3
0.0,8.0,1,3,5,2,8,0,1.0,134.24,0,1.0,0.0,134.24,2
1.0,8.0,4,4,1,1,2,1,2.0,138.67,0,2.0,1.0,138.67,2
24.0,7.0,4,2,3,0,2,0,14.0,188.47,0,14.0,24.0,188.47,1
23.0,34.0,1,3,3,1,2,1,8.0,132.21,0,8.0,23.0,132.21,0
17.0,11.0,4,3,3,2,4,0,3.0,131.62,0,3.0,17.0,131.62,0
0.0,8.0,4,2,4,2,8,1,2.0,199.07,1,2.0,0.0,199.07,2
24.0,15.0,4,4,4,1,9,0,3.0,163.75,0,3.0,24.0,163.75,0
12.0,7.0,2,4,3,0,3,0,1.0,153.44,0,1.0,12.0,153.44,2
8.0,14.0,3,2,3,1,2,0,9.0,141.48,0,9.0,8.0,141.48,1
10.0,28.0,4,2,4,1,6,0,3.0,214.26,1,3.0,10.0,214.26,0
1.0,17.0,4,2,1,2,3,0,3.0,171.84,0,3.0,1.0,171.84,2
7.0,8.0,4,2,3,0,2,0,9.0,195.47,0,9.0,7.0,195.47,1
17.0,11.0,5,0,1,2,5,0,3.0,227.31,0,3.0,17.0,227.31,0
6.0,6.0,1,2,5,1,3,0,3.0,153.76,0,3.0,6.0,153.76,2
4.0,16.0,4,2,5,1,3,0,11.0,155.72,0,11.0,4.0,155.72,1
16.0,31.0,4,0,2,1,6,0,0.0,234.0,0,0.0,16.0,234.0,0
5.0,19.0,3,2,1,1,3,0,3.0,144.03,0,3.0,5.0,144.03,2
25.0,8.0,4,5,3,2,2,1,12.0,290.68,0,12.0,25.0,290.68,3
19.0,15.0,4,2,2,0,11,0,9.0,161.97,0,9.0,19.0,161.97,1
1.0,8.0,4,4,2,0,2,1,2.0,138.67,0,2.0,1.0,138.67,2
3.0,14.0,3,0,3,1,6,0,7.0,172.64,0,7.0,3.0,172.64,1
12.0,8.0,3,0,3,2,1,0,3.0,209.38,0,3.0,12.0,209.38,0
6.0,12.0,4,2,4,0,3,0,4.0,190.24,0,4.0,6.0,190.24,2
22.0,23.0,4,2,3,1,10,0,8.0,189.39,0,8.0,22.0,189.39,0
1.0,9.0,4,4,1,2,4,0,3.0,150.8,0,3.0,1.0,150.8,2
6.0,29.0,3,0,1,2,2,1,12.0,234.58,0,12.0,6.0,234.58,1
29.0,29.0,3,1,4,0,5,1,9.0,234.02,0,9.0,29.0,234.02,3
12.0,9.0,5,4,4,2,3,0,4.0,149.4,0,4.0,12.0,149.4,2
24.0,17.0,5,0,2,2,8,0,3.0,229.96,0,3.0,24.0,229.96,0
15.0,16.0,3,3,3,1,4,0,3.0,129.36,0,3.0,15.0,129.36,0
1.0,9.0,4,4,3,1,8,1,3.0,164.77,0,3.0,1.0,164.77,2
7.0,12.0,5,0,1,1,6,0,3.0,196.19,0,3.0,7.0,196.19,2
10.0,31.0,4,2,4,0,9,0,9.0,181.74,0,9.0,10.0,181.74,1
0.0,21.0,4,4,5,1,1,0,3.0,147.74,0,3.0,0.0,147.74,2
27.0,31.0,2,0,1,1,5,0,3.0,195.05,0,3.0,27.0,195.05,0
12.0,30.0,4,2,2,1,11,0,3.0,182.45,0,3.0,12.0,182.45,0
0.0,8.0,3,3,3,2,2,0,2.0,127.83,0,2.0,0.0,127.83,2
3.0,17.0,5,2,4,1,3,1,8.0,207.68,0,8.0,3.0,207.68,1
1.0,16.0,4,4,5,1,3,0,1.0,142.9,1,1.0,1.0,142.9,2
0.0,15.0,3,3,5,2,3,1,0.0,131.72,1,0.0,0.0,131.72,2
1.0,9.0,4,4,1,2,4,0,3.0,150.8,0,3.0,1.0,150.8,2
0.0,6.0,3,2,4,1,2,0,4.0,163.97,0,4.0,0.0,163.97,2
17.0,26.0,3,3,4,2,2,0,3.0,134.2,0,3.0,17.0,134.2,0
27.0,7.0,3,1,1,2,7,0,7.0,273.28,0,7.0,27.0,273.28,3
3.0,30.0,4,4,5,2,2,0,4.0,164.04,1,4.0,3.0,164.04,2
9.0,8.0,3,2,4,1,5,1,0.0,169.62,0,0.0,9.0,169.62,2
13.0,10.0,5,2,3,1,2,0,8.0,155.69,0,8.0,13.0,155.69,1
0.0,9.0,3,4,5,0,6,0,2.0,140.31,1,2.0,0.0,140.31,2
8.0,10.0,6,2,1,2,7,0,3.0,185.29,0,3.0,8.0,185.29,2
8.0,17.0,5,2,3,1,3,0,8.0,175.63,0,8.0,8.0,175.63,1
9.0,23.0,4,0,3,0,6,1,1.0,201.32,0,1.0,9.0,201.32,2
1.0,15.0,6,4,5,1,3,1,8.0,146.19,1,8.0,1.0,146.19,1
0.0,31.0,3,3,3,1,2,0,7.0,129.42,0,7.0,0.0,129.42,1
10.0,7.0,4,2,3,2,8,0,1.0,193.15,0,1.0,10.0,193.15,2
1.0,14.0,4,4,2,1,2,0,4.0,149.36,0,4.0,1.0,149.36,2
9.0,11.0,1,3,3,0,3,1,3.0,121.27,0,3.0,9.0,121.27,2
0.0,6.0,4,0,3,1,6,0,46.0,206.09,1,46.0,0.0,206.09,1
2.0,9.0,3,2,3,1,5,1,0.0,152.38,1,0.0,2.0,152.38,2
1.0,20.0,4,4,4,0,3,0,1.0,145.33,0,1.0,1.0,145.33,2
4.0,14.0,4,3,3,0,4,0,2.0,123.29,0,2.0,4.0,123.29,2
0.0,14.0,1,2,4,1,1,0,2.0,148.51,0,2.0,0.0,148.51,2
0.0,35.0,3,2,3,1,6,0,0.0,143.06,0,0.0,0.0,143.06,2
1.0,20.0,4,2,3,2,5,1,3.0,223.54,1,3.0,1.0,223.54,2
7.0,11.0,5,4,4,1,10,0,3.0,163.38,0,3.0,7.0,163.38,2
1.0,13.0,3,2,5,2,1,0,3.0,148.98,0,3.0,1.0,148.98,2
1.0,7.0,4,4,4,2,3,1,3.0,148.02,1,3.0,1.0,148.02,2
18.0,30.0,4,2,4,1,6,0,3.0,145.42,0,3.0,18.0,145.42,0
0.0,32.0,3,3,1,1,2,0,2.0,129.04,0,2.0,0.0,129.04,2
9.0,8.0,3,3,5,1,7,1,2.0,120.42,1,2.0,9.0,120.42,2
12.0,16.0,4,4,1,1,4,0,4.0,172.71,0,4.0,12.0,172.71,0
1.0,22.0,4,0,3,0,9,1,8.0,261.1,1,8.0,1.0,261.1,1
10.0,15.0,4,2,2,1,6,0,8.0,175.79,0,8.0,10.0,175.79,1
7.0,6.0,1,3,2,2,3,0,3.0,132.8,0,3.0,7.0,132.8,2
25.0,15.0,5,0,4,0,7,0,8.0,249.9,0,8.0,25.0,249.9,3
